2, 300.08, 2782, 46
3, 299.17, 2797, 45
4, 301.34, 2790, 46
5, 300.87, 2782, 44
6, 12.91, 225, 37
7, 300.84, 2715, 45
8, 299.96, 2775, 43
0, 299.56, 2797, 46
1, 298.88, 2782, 46
2, 300.11, 2782, 46
3, 299.02, 2797, 45
4, 300.42, 2790, 46
5, 300.19, 2767, 44
6, 12.93, 225, 37
7, 300.38, 2715, 45
8, 300.28, 2767, 43
0, 299.82, 2790, 46
1, 300.04, 2782, 46
2, 300.28, 2767, 47
3, 300.95, 2790, 45
4, 299.80, 2782, 47
5, 299.95, 2767, 45
6, 12.93, 225, 37
7, 299.91, 2707, 46
8, 299.91, 2767, 44
0, 301.35, 2790, 46
1, 301.47, 2782, 47
2, 300.80, 2760, 47
3, 300.44, 2782, 45
4, 299.72, 2782, 47
5, 300.10, 2760, 45
6, 12.89, 225, 37
7, 300.21, 2707, 45
8, 300.17, 2752, 44
0, 300.60, 2790, 47
1, 300.13, 2775, 48
2, 300.25, 2760, 47
3, 300.69, 2782, 46
4, 300.34, 2775, 47
5, 300.69, 2752, 46
6, 12.83, 225, 37
7, 300.56, 2707, 46
8, 299.97, 2745, 44
0, 299.76, 2782, 48
1, 300.38, 2775, 48
2, 299.76, 2760, 47
3, 300.23, 2775, 46
4, 299.97, 2775, 48
5, 300.18, 2745, 46
6, 12.86, 225, 37
7, 299.96, 2707, 46
8, 300.10, 2752, 44
0, 300.51, 2775, 47
1, 300.46, 2767, 48
2, 300.13, 2745, 47
3, 299.61, 2767, 46
4, 300.33, 2767, 48
5, 299.79, 2752, 46
6, 12.93, 225, 37
7, 300.22, 2692, 47
8, 299.77, 2745, 45
0, 300.74, 2775, 48
1, 301.16, 2767, 48
2, 300.68, 2752, 48
3, 300.94, 2767, 47
4, 299.75, 2760, 47
5, 299.81, 2730, 46
6, 12.95, 225, 37
7, 299.50, 2692, 47
8, 299.99, 2722, 45
0, 299.95, 2767, 48
1, 300.49, 2767, 48
2, 299.95, 2752, 48
3, 300.21, 2760, 47
4, 300.83, 2760, 49
5, 300.98, 2730, 46
6, 12.92, 225, 37
7, 300.23, 2692, 48
8, 300.69, 2722, 46
0, 299.98, 2760, 49
1, 300.23, 2760, 48
2, 299.96, 2737, 48
3, 300.21, 2760, 47
4, 300.20, 2760, 49
5, 300.11, 2730, 47
6, 12.83, 225, 37
7, 299.75, 2692, 47
8, 300.05, 2730, 46
0, 300.66, 2760, 49
1, 301.02, 2760, 49
2, 300.31, 2730, 49
3, 299.83, 2745, 47
4, 299.73, 2752, 49
5, 299.69, 2722, 47
6, 12.87, 225, 37
7, 300.20, 2677, 47
8, 300.06, 2715, 46
0, 300.09, 2767, 49
1, 300.18, 2752, 49
2, 300.54, 2730, 49
3, 299.97, 2752, 48
4, 300.33, 2745, 50
5, 300.77, 2722, 47
6, 12.76, 225, 37
7, 300.57, 2677, 48
8, 300.42, 2700, 45
0, 300.43, 2752, 51
1, 299.77, 2745, 49
2, 300.06, 2722, 50
3, 300.17, 2752, 48
4, 299.96, 2745, 50
5, 299.92, 2715, 48
6, 12.77, 225, 37
7, 300.18, 2677, 48
8, 300.11, 2707, 46
0, 300.56, 2745, 50
1, 300.76, 2752, 50
2, 300.10, 2715, 50
3, 300.01, 2737, 48
4, 300.15, 2730, 50
5, 300.03, 2700, 48
6, 12.72, 225, 37
7, 299.88, 2670, 48
8, 299.89, 2700, 47
0, 300.43, 2745, 50
1, 299.82, 2752, 50
2, 300.50, 2715, 50
3, 300.86, 2737, 48
4, 300.63, 2737, 50
5, 300.03, 2700, 48
6, 12.62, 225, 37
7, 300.28, 2670, 48
8, 299.78, 2700, 47
0, 299.57, 2737, 51
1, 300.00, 2745, 50
2, 299.75, 2715, 50
3, 299.83, 2737, 49
4, 300.06, 2730, 50
5, 300.38, 2700, 49
6, 12.63, 225, 37
7, 300.71, 2670, 49
8, 300.04, 2692, 47
0, 300.17, 2737, 50
1, 300.75, 2745, 51
2, 299.64, 2707, 50
3, 299.96, 2722, 50
4, 299.81, 2722, 51
5, 299.86, 2692, 48
6, 12.64, 225, 37
7, 299.80, 2662, 49
8, 299.57, 2685, 47
0, 299.79, 2737, 51
1, 299.82, 2737, 51
2, 300.36, 2707, 51
3, 300.95, 2722, 49
4, 300.51, 2722, 51
5, 300.76, 2685, 49
6, 12.72, 225, 37
7, 300.78, 2662, 50
8, 300.02, 2677, 48
0, 299.86, 2730, 51
1, 299.89, 2737, 51
2, 299.84, 2700, 51
3, 299.92, 2730, 50
4, 300.09, 2715, 51
5, 300.12, 2692, 49
6, 12.66, 225, 37
7, 300.20, 2662, 50
8, 300.28, 2685, 48
0, 300.57, 2722, 51
1, 300.71, 2737, 51
2, 300.01, 2700, 51
3, 299.96, 2722, 50
4, 300.14, 2715, 52
5, 299.95, 2677, 49
6, 12.67, 225, 37
7, 299.74, 2655, 50
8, 300.15, 2677, 48
0, 299.73, 2730, 51
1, 299.98, 2737, 52
2, 300.18, 2707, 52
3, 300.36, 2730, 50
4, 300.25, 2715, 52
5, 300.40, 2677, 50
6, 12.74, 225, 37
7, 300.61, 2655, 50
8, 300.10, 2677, 48
0, 299.60, 2715, 51
1, 299.71, 2737, 52
2, 300.10, 2685, 52
3, 299.56, 2722, 50
4, 300.02, 2715, 53
5, 299.49, 2685, 49
6, 12.71, 225, 37
7, 299.99, 2647, 51
8, 299.68, 2677, 48
0, 300.92, 2707, 52
1, 300.98, 2730, 52
2, 300.58, 2685, 52
3, 300.24, 2715, 51
4, 299.22, 2707, 52
5, 300.02, 2662, 51
6, 12.82, 225, 37
7, 300.03, 2647, 51
8, 299.93, 2662, 48
0, 299.67, 2700, 52
1, 300.00, 2722, 53
2, 299.79, 2677, 52
3, 300.10, 2715, 51
4, 300.29, 2700, 53
5, 300.05, 2662, 50
6, 12.81, 225, 37
7, 300.23, 2647, 51
8, 300.67, 2655, 49
0, 300.51, 2700, 54
1, 300.47, 2722, 53
2, 299.69, 2670, 53
3, 300.14, 2692, 51
4, 300.02, 2685, 54
5, 299.88, 2655, 50
6, 12.80, 225, 37
7, 299.90, 2632, 52
8, 299.87, 2647, 48
0, 300.18, 2707, 53
1, 300.11, 2715, 53
2, 300.97, 2662, 53
3, 300.55, 2700, 51
4, 300.54, 2685, 53
5, 300.42, 2640, 51
6, 12.76, 225, 37
7, 300.32, 2640, 51
8, 299.64, 2632, 49
0, 299.67, 2685, 53
1, 299.62, 2715, 53
2, 299.76, 2655, 53
3, 299.79, 2700, 51
4, 299.81, 2670, 54
5, 299.72, 2647, 51
6, 12.81, 225, 37
7, 300.13, 2632, 52
8, 300.04, 2640, 49
0, 300.47, 2692, 53
1, 300.83, 2715, 54
2, 300.45, 2670, 54
3, 299.19, 2700, 51
4, 299.71, 2685, 54
5, 299.69, 2647, 51
6, 12.78, 225, 37
7, 299.37, 2640, 52
8, 299.93, 2640, 49
0, 299.97, 2692, 53
1, 299.62, 2700, 54
2, 300.29, 2655, 53
3, 300.20, 2707, 52
4, 300.10, 2685, 54
5, 300.81, 2655, 51
6, 12.69, 225, 37
7, 300.43, 2647, 52
8, 300.04, 2647, 49
0, 300.64, 2692, 54
1, 300.40, 2707, 54
2, 300.01, 2647, 54
3, 299.85, 2692, 52
4, 299.87, 2662, 55
5, 299.72, 2640, 51
6, 12.64, 225, 37
7, 300.01, 2632, 52
8, 300.29, 2632, 51
0, 299.74, 2685, 54
1, 299.87, 2707, 54
2, 299.92, 2655, 54
3, 300.50, 2700, 52
4, 300.54, 2670, 55
5, 300.17, 2632, 51
6, 12.72, 225, 37
7, 300.68, 2632, 53
8, 300.39, 2632, 50
0, 299.90, 2677, 53
1, 300.39, 2700, 55
2, 300.04, 2640, 54
3, 300.16, 2692, 52
4, 300.23, 2662, 55
5, 300.07, 2632, 52
6, 12.73, 217, 37
7, 300.04, 2625, 52
8, 299.98, 2625, 50
0, 300.08, 2677, 54
1, 299.86, 2692, 54
2, 300.11, 2640, 54
3, 300.65, 2692, 52
4, 300.07, 2662, 55
5, 300.45, 2625, 52
6, 12.85, 225, 37
7, 300.65, 2617, 53
8, 299.90, 2617, 49
0, 299.76, 2677, 55
1, 300.14, 2692, 55
2, 300.10, 2625, 55
3, 299.86, 2685, 52
4, 299.80, 2655, 55
5, 299.77, 2625, 53
6, 12.82, 225, 37
7, 299.85, 2625, 53
8, 300.45, 2617, 51
0, 300.32, 2670, 54
1, 300.38, 2692, 55
2, 299.95, 2625, 55
3, 300.33, 2677, 52
4, 300.15, 2647, 55
5, 299.24, 2625, 52
6, 12.72, 225, 37
7, 299.60, 2617, 52
8, 299.93, 2602, 50
0, 279.74, 2692, 51
1, 282.23, 2692, 51
2, 274.84, 2745, 52
3, 299.94, 2677, 53
4, 300.42, 2647, 56
5, 301.26, 2617, 53
6, 12.65, 225, 37
7, 301.19, 2625, 53
8, 300.20, 2602, 51
0, 235.02, 2842, 53
1, 232.85, 2820, 53
2, 270.95, 2865, 54
3, 253.83, 2850, 50
4, 260.72, 2872, 54
5, 264.35, 2880, 52
6, 12.67, 225, 37
7, 254.12, 2790, 51
8, 258.60, 2857, 49
0, 246.50, 2842, 53
1, 245.18, 2820, 53
2, 267.14, 2865, 54
3, 243.96, 2850, 50
4, 261.65, 2872, 54
5, 270.26, 2880, 52
6, 12.74, 225, 37
7, 251.52, 2790, 51
8, 262.27, 2857, 49
0, 246.28, 2842, 53
1, 245.22, 2820, 53
2, 267.77, 2857, 54
3, 242.71, 2850, 50
4, 259.96, 2872, 54
5, 269.45, 2880, 51
6, 12.72, 225, 37
7, 250.08, 2790, 51
8, 260.39, 2857, 49
0, 248.03, 2842, 53
1, 247.31, 2820, 53
2, 268.48, 2850, 54
3, 244.90, 2850, 50
4, 260.55, 2857, 55
5, 270.13, 2880, 52
6, 12.67, 225, 37
7, 250.97, 2790, 51
8, 261.75, 2857, 49
0, 246.38, 2842, 53
1, 245.16, 2820, 53
2, 267.52, 2850, 54
3, 243.20, 2850, 50
4, 262.20, 2857, 55
5, 271.15, 2880, 52
6, 12.67, 225, 37
7, 251.35, 2790, 51
8, 261.80, 2857, 49
0, 246.24, 2842, 53
1, 245.08, 2820, 53
2, 267.12, 2850, 54
3, 243.29, 2850, 50
4, 260.23, 2857, 55
5, 270.20, 2880, 52
6, 12.76, 225, 37
7, 249.99, 2790, 51
8, 260.18, 2857, 49
0, 292.02, 2827, 55
1, 284.58, 2812, 55
2, 305.67, 2835, 55
3, 287.67, 2842, 52
4, 278.70, 2850, 56
5, 288.63, 2872, 53
6, 12.81, 225, 37
7, 273.13, 2782, 53
8, 281.60, 2850, 50
0, 302.04, 2820, 55
1, 299.94, 2812, 55
2, 302.11, 2812, 55
3, 297.50, 2842, 52
4, 305.92, 2827, 56
5, 304.54, 2857, 53
6, 12.72, 225, 37
7, 302.91, 2775, 53
8, 302.81, 2842, 50
0, 301.37, 2820, 56
1, 300.00, 2805, 55
2, 300.19, 2812, 55
3, 296.98, 2850, 52
4, 300.64, 2820, 56
5, 300.71, 2850, 53
6, 12.76, 225, 37
7, 302.17, 2767, 53
8, 301.32, 2842, 50
0, 282.06, 2835, 53
1, 285.11, 2812, 53
2, 283.59, 2842, 54
3, 276.24, 2850, 51
4, 280.48, 2850, 55
5, 299.60, 2850, 54
6, 12.75, 225, 37
7, 299.90, 2767, 54
8, 299.82, 2842, 51
0, 236.99, 2835, 55
1, 235.57, 2812, 55
2, 264.25, 2827, 56
3, 242.28, 2820, 52
4, 258.17, 2842, 57
5, 270.64, 2880, 53
6, 12.70, 225, 37
7, 257.79, 2790, 52
8, 263.83, 2857, 50
0, 307.68, 2797, 56
1, 304.06, 2797, 56
2, 312.98, 2730, 56
3, 300.50, 2835, 53
4, 311.48, 2790, 57
5, 291.77, 2805, 54
6, 12.80, 225, 37
7, 282.87, 2767, 54
8, 287.76, 2827, 51
0, 304.49, 2722, 56
1, 306.42, 2745, 56
2, 301.02, 2655, 56
3, 306.82, 2797, 53
4, 301.99, 2722, 57
5, 303.30, 2670, 54
6, 12.92, 217, 37
7, 306.66, 2647, 54
8, 305.70, 2715, 51
0, 300.38, 2707, 56
1, 300.84, 2730, 56
2, 300.16, 2640, 57
3, 301.30, 2782, 53
4, 300.48, 2707, 57
5, 300.49, 2662, 54
6, 12.82, 225, 37
7, 300.71, 2610, 54
8, 300.49, 2700, 51
0, 300.21, 2692, 56
1, 300.21, 2722, 56
2, 300.31, 2632, 57
3, 299.91, 2775, 53
4, 299.96, 2700, 58
5, 300.08, 2640, 54
6, 12.80, 225, 37
7, 300.10, 2602, 54
8, 299.98, 2677, 51
0, 299.99, 2685, 57
1, 299.95, 2722, 57
2, 299.85, 2625, 57
3, 300.16, 2775, 53
4, 300.12, 2700, 58
5, 300.11, 2632, 54
6, 12.77, 225, 37
7, 300.12, 2602, 54
8, 299.99, 2685, 51
0, 297.10, 2737, 56
1, 296.89, 2737, 57
2, 297.65, 2745, 57
3, 296.49, 2797, 53
4, 297.23, 2745, 58
5, 299.70, 2662, 55
6, 12.79, 225, 37
7, 299.70, 2602, 54
8, 299.53, 2700, 51
